IM code,Series Code,Series Name,Country Code,Country Name,2011,2012
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,AZE,Azerbaijan,10.72783723,13.7986185
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BHS,Bahamas,4.463442173,2.761369298
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BHR,Bahrain,13.82691051,12.73835313
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BGD,Bangladesh,0.311308799,0.338981796
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BRB,Barbados,22.13854157,23.82253306
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BLR,Belarus,21.9391908,26.56463428
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BEL,Belgium,32.81402849,34.10519376
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BLZ,Belize,3.050376186,3.07531484
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BEN,Benin,0.042824543,0.053807604
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BMU,Bermuda,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BTN,Bhutan,1.792440946,2.23414703
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BOL,Bolivia,0.652937102,1.07923055
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BIH,Bosnia and Herzegovina,9.714601565,10.79264523
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BWA,Botswana,0.773462652,0.781887332
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BRA,Brazil,8.5709058,9.168616425
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BRN,Brunei Darussalam,5.711463327,4.807310386
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BGR,Bulgaria,16.4475127,17.64578819
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BFA,Burkina Faso,0.082880295,0.081901459
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,BDI,Burundi,0.004104874,0.004023139
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,KHM,Cambodia,0.153790413,0.205369131
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CMR,Cameroon,0.005491663,0.005373995
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CAN,Canada,31.82537617,32.89285089
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CPV,Cape Verde,4.019896721,3.780264577
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CYM,Cayman Islands,33.16822084,33.77138563
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CAF,Central African Rep.,0,0
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,TCD,Chad,0.137078699,0.164438358
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CHL,Chile,11.59599352,12.43631055
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CHN,China,11.61257248,12.9746388
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,COL,Colombia,6.939730486,8.359835568
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,COM,Comoros,0.019895403,0.025861712
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,COG,Congo,0.007246818,0.008551727
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ZAR,Congo (Democratic Republic of the),0,0
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CRI,Costa Rica,9.086854646,10.04073033
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CIV,Cote d'Ivoire,0.245686798,0.240354093
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,HRV,Croatia,19.5942269,20.29169599
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CUB,Cuba,0.03928498,0.044562907
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CYP,Cyprus,18.94257741,19.22409991
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CZE,Czech Republic,15.84159469,16.60092234
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,PRK,Dem. People's Rep. of Korea,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,DNK,Denmark,37.60320598,38.2173633
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,DJI,Djibouti,1.248061981,1.723188701
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,DMA,Dominica,12.274843,12.56188576
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,DOM,Dominican Rep.,4.01707169,4.424717669
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ECU,Ecuador,4.220085088,5.423940162
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,EGY,Egypt,2.233700204,2.724265642
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SLV,El Salvador,3.307913251,3.864862936
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GNQ,Equatorial Guinea,0.186889156,0.199872784
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ERI,Eritrea,0.002603743,0.002239797
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,EST,Estonia,24.77395253,25.67239554
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ETH,Ethiopia,0.005419295,0.043626808
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,FRO,Faroe Islands,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,FJI,Fiji,2.677319134,1.543235954
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,FIN,Finland,29.5035814,30.4481505
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,FRA,France,36.03750943,37.75738945
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GUF,French Guiana,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,PYF,French Polynesia,13.14938801,14.52674258
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GAB,Gabon,0.293300623,0.319719056
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GMB,Gambia,0.024604429,0.027400608
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GEO,Georgia,7.496235874,9.108897182
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,DEU,Germany,33.08785885,34.03660338
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GHA,Ghana,0.250927108,0.252235786
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GIB,Gibraltar,38.57250291,40.91467996
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GRC,Greece,21.62119664,23.51679386
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GRL,Greenland,20.64542027,19.37172775
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GRD,Grenada,13.76394318,13.70996078
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GUM,Guam,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GTM,Guatemala,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,AAA,Guernsey,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GIN,Guinea,0.005869803,0.006678937
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GNB,Guinea-Bissau,0,0
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GUY,Guyana,2.645362679,3.854159655
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,HTI,Haiti,0.164790113,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,HND,Honduras,0.746903131,0.774478667
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,HKG,"Hong Kong, China",31.57622792,31.55361324
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,HUN,Hungary,22.15599337,22.9264646
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ISL,Iceland,33.91539187,34.45124737
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,IND,India,1.075319086,1.136884727
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,IDN,Indonesia,1.122663084,1.218699533
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,IRN,Iran (Islamic Rep. of),2.370187442,4.068351873
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,IRQ,Iraq,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,IRL,Ireland,21.95560036,22.70170224
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ISR,Israel,24.84766987,22.23617127
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ITA,Italy,22.09621414,22.11627835
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,JAM,Jamaica,3.871480584,4.333055327
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,JPN,Japan,27.56254265,27.91600891
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GBJ,Jersey,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,JOR,Jordan,3.157704004,2.998113751
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,KAZ,Kazakhstan,7.363598501,9.71901065
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,KEN,Kenya,0.101985766,0.100382653
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,KIR,Kiribati,0.910053119,0.974089227
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,KOR,Korea (Rep. of),36.90536756,37.56499246
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,KWT,Kuwait,1.667824681,1.625424123
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,KGZ,Kyrgyzstan,0.685386216,2.623141893
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,LAO,Lao P.D.R.,0.663466198,1.462205288
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,LVA,Latvia,20.39202155,21.52985001
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,LBN,Lebanon,4.930266082,11.65034337
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,LSO,Lesotho,0.06103445,0.130816248
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,LBR,Liberia,0.001525951,0.002355888
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,LBY,Libya,1.089872099,1.040266345
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,LIE,Liechtenstein,71.61745262,80.36300022
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,LTU,Lithuania,18.87669196,19.52689392
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,LUX,Luxembourg,32.90163023,32.60668524
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MAC,"Macao, China",24.72707119,25.45357138
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MDG,Madagascar,0.032146172,0.0419545
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MWI,Malawi,0.007411796,0.007536447
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MYS,Malaysia,7.407008535,8.389321828
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MDV,Maldives,5.448620818,5.506408932
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MLI,Mali,0.014943618,0.013285212
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MLT,Malta,29.95488866,31.68349188
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MHL,Marshall Islands,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MRT,Mauritania,0.17280618,0.179135243
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MUS,Mauritius,9.765856698,10.57236131
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MEX,Mexico,10.33892462,10.94919748
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,FSM,Micronesia (Fed. States of),,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MDA,Moldova,10.01728134,11.85409117
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MCO,Monaco,44.24873684,45.52251439
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MNG,Mongolia,3.161044022,3.634439337
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MNE,Montenegro,8.287716623,8.280709739
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MAR,Morocco,1.825022386,2.09079328
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MOZ,Mozambique,0.0679908,0.083692929
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MMR,Myanmar,0.023050778,0.011082746
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,NAM,Namibia,0.795996909,2.779482438
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,NRU,Nauru,0,0
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,NPL,Nepal,0.310492118,0.399856348
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,NLD,Netherlands,38.9925355,39.43945242
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ANT,Netherlands Antilles,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,NCL,New Caledonia,16.78348298,18.51315052
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,NZL,New Zealand,25.82393648,27.79485692
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,NIC,Nicaragua,1.449642998,1.65913841
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,NER,Niger,0.013155771,0.022043531
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,NGA,Nigeria,0.132746982,0.008569317
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MNP,Northern Marianas Islands,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,NOR,Norway,35.44489089,36.88280695
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,OMN,Oman,1.846778713,2.452241483
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,PAK,Pakistan,0.417424244,0.515096487
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,PLW,Palau,2.513464991,2.953078331
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,WBG,Palestinian Authority,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,PAN,Panama,7.920144154,8.213372116
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,PNG,Papua New Guinea,0.106931606,0.128310409
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,PRY,Paraguay,0.941249549,1.110289284
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,PER,Peru,4.048841529,4.78338999
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,PHL,Philippines,1.888204185,2.225114016
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,POL,Poland,14.68021224,16.63096023
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,PRT,Portugal,20.98322463,22.34463588
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,PRI,Puerto Rico,14.89921576,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,QAT,Qatar,8.716386432,8.201143621
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ROM,Romania,15.20771003,15.89712354
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,RUS,Russia,12.19595569,14.4763115
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,RWA,Rwanda,0.033363947,0.02409556
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,KNA,Saint Kitts and Nevis,27.52068764,27.18960091
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,LCA,Saint Lucia,12.12196951,13.82105133
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,WSM,Samoa,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SMR,San Marino,20.60185915,30.99702614
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,STP,Sao Tome and Principe,0.419519837,0.523627224
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SAU,Saudi Arabia,5.615503241,6.84808184
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SEN,Senegal,0.726160903,0.729031133
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SRB,Serbia,11.2886952,10.17575439
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SYC,Seychelles,10.35923526,11.71517397
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SLE,Sierra Leone,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SGP,Singapore,25.63641435,26.0830953
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SVK,Slovak Republic,13.6475688,14.56822324
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SVN,Slovenia,23.97243849,24.61494948
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SLB,Solomon Islands,0.440004563,0.376358607
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SOM,Somalia,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ZAF,South Africa,1.797464121,2.182179896
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SSD,South Sudan,,0.000159997
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ESP,Spain,23.78327623,24.2554092
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,LKA,Sri Lanka,1.705836441,1.993983099
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,VCT,St. Vincent and the Grenadines,12.88986422,12.4498249
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SDN,Sudan,0.039052342,0.05421669
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SUR,Suriname,4.56594871,5.747180231
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SWZ,Swaziland,0.230859365,0.268025119
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SWE,Sweden,32.14787982,32.184032
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,CHE,Switzerland,39.94427197,41.85572537
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,SYR,Syria,0.584126861,1.789968505
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,MKD,T.F.Y.R. Macedonia,12.55975964,14.62450134
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,TWN,"Taiwan, China",23.48878745,23.87886304
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,TJK,Tajikistan,0.071951128,0.076284601
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,TZA,Tanzania,0.007572728,0.008183586
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,THA,Thailand,5.453670606,6.234460521
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,TLS,Timor-Leste,0.047667169,0.050539339
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,TGO,Togo,0.077987747,0.079578653
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,TON,Tonga,1.243912008,1.430055963
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,TTO,Trinidad and Tobago,11.51164259,13.61296344
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,TUN,Tunisia,5.138654625,4.785207738
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,TUR,Turkey,10.25905275,10.54663752
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,TKM,Turkmenistan,0.021546232,0.027081085
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,TUV,Tuvalu,4.569919773,5.574136009
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,UGA,Uganda,0.102911672,0.107801647
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,UKR,Ukraine,7.013461774,8.10733928
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ARE,United Arab Emirates,10.9869009,11.74191848
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,GBR,United Kingdom,32.74800272,34.03059701
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,USA,United States,27.35036686,28.03117264
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,URY,Uruguay,13.46733499,16.60386126
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,UZB,Uzbekistan,0.532271538,0.722034017
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,VUT,Vanuatu,1.017836568,1.03308248
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,VEN,Venezuela,6.053309094,6.735698408
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,VNM,Viet Nam,4.322693681,4.955518134
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,VIR,Virgin Islands (U.S.),,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,YEM,Yemen,0.439518256,0.654301221
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ZMB,Zambia,0.118011491,0.106557554
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ZWE,Zimbabwe,0.266575132,0.548999291
